TransactionID,CustomerID,TransactionAmount,TransactionType,MerchantCategory,TransactionDate,TransactionTime,Location,DeviceType,IsFraud
2563,1091,2995.92,ATM,Retail,5/1/2024,12:08:00,ID,Mobile,1
2564,1905,4039.78,ATM,Electronics,14/1/2024,8:56:00,SG,Desktop,1
2565,1290,3165.75,POS,Food,13/1/2024,4:25:00,SG,Mobile,1
2566,1318,4676.01,POS,Electronics,16/1/2024,2:58:00,MY,Desktop,1
2567,1636,226.38,ATM,Retail,4/1/2024,19:45:00,MY,Desktop,1
2568,1540,3344.32,POS,Travel,19/1/2024,5:16:00,ID,Desktop,1
2569,1255,848.79,Online,Services,5/1/2024,22:16:00,MY,Mobile,1
2570,1208,146.38,Online,Food,1/1/2024,11:54:00,ID,Desktop,1
2571,1951,2102,Online,Electronics,18/1/2024,23:32:00,ID,Tablet,1
2572,1663,3945.2,POS,Electronics,7/1/2024,20:26:00,MY,Tablet,1
2573,1987,1396,POS,Electronics,3/1/2024,19:26:00,MY,Tablet,1
2574,1335,2825.43,ATM,Retail,6/1/2024,13:33:00,TH,Desktop,1
2575,1903,4983.45,POS,Services,9/1/2024,12:20:00,TH,Desktop,1
2576,1500,4179.99,POS,Electronics,8/1/2024,13:33:00,TH,Desktop,1
2577,1008,1887.18,ATM,Travel,19/1/2024,23:23:00,ID,Tablet,1
2578,1420,2710.05,Online,Food,15/1/2024,9:47:00,TH,Tablet,1
2579,1582,4796.3,ATM,Services,12/1/2024,22:36:00,MY,Mobile,1
2580,1241,3359.82,POS,Electronics,13/1/2024,6:25:00,MY,Tablet,1
2581,1103,4746.36,POS,Electronics,7/1/2024,20:36:00,TH,Tablet,1
2582,1255,3837.04,ATM,Services,8/1/2024,0:55:00,MY,Desktop,1
2583,1831,490.54,Online,Travel,10/1/2024,13:40:00,MY,Desktop,1
2584,1495,4893.56,ATM,Electronics,20/1/2024,14:53:00,SG,Mobile,1
2585,1945,4647.85,POS,Travel,21/1/2024,1:23:00,MY,Mobile,1
2586,1149,3219.19,POS,Travel,30/1/2024,21:54:00,TH,Desktop,1
2587,1713,4537.6,Online,Electronics,11/1/2024,5:09:00,SG,Desktop,1
2588,1681,237.01,POS,Electronics,18/1/2024,20:50:00,TH,Mobile,1
2589,1919,3093.72,Online,Travel,26/1/2024,15:14:00,MY,Tablet,1
2590,1279,4422.33,Online,Food,18/1/2024,22:33:00,MY,Mobile,1
2591,1136,1320.15,ATM,Electronics,30/1/2024,16:06:00,MY,Desktop,1
2592,1151,1419.67,Online,Retail,11/1/2024,5:26:00,ID,Desktop,1
2593,1511,4586.44,POS,Travel,31/1/2024,6:26:00,MY,Tablet,1
2594,1798,1959.21,POS,Services,28/1/2024,1:58:00,MY,Desktop,1
2595,1086,2056,POS,Food,8/1/2024,23:09:00,SG,Mobile,0
2596,1273,1852.9,POS,Travel,10/1/2024,19:46:00,ID,Mobile,1
2597,1216,3251.07,ATM,Retail,2/1/2024,17:21:00,SG,Mobile,1
2598,1953,3546.1,POS,Electronics,9/1/2024,13:25:00,MY,Tablet,1
2599,1424,3904.91,POS,Travel,6/1/2024,3:42:00,MY,Desktop,1
2600,1784,1441.84,ATM,Electronics,5/1/2024,21:25:00,MY,Desktop,1
2601,1014,2384.58,POS,Electronics,24/1/2024,11:07:00,TH,Desktop,1
2602,1147,1652.6,POS,Electronics,27/1/2024,23:18:00,ID,Desktop,1
2603,1293,1336.97,POS,Electronics,3/1/2024,5:07:00,SG,Tablet,0
2604,1776,1362.63,POS,Retail,9/1/2024,15:41:00,SG,Desktop,0
2605,1823,79.94,ATM,Retail,22/1/2024,2:15:00,ID,Desktop,1
2606,1924,3319.5,ATM,Food,25/1/2024,17:51:00,SG,Desktop,1
2607,1615,3582.7,Online,Services,17/1/2024,11:49:00,SG,Mobile,1
2608,1743,1299.63,ATM,Electronics,30/1/2024,0:17:00,SG,Desktop,0
2609,1007,3301.89,Online,Retail,6/1/2024,6:27:00,MY,Mobile,1
2610,1101,190.58,POS,Food,6/1/2024,3:55:00,ID,Tablet,1
2611,1338,3331.71,Online,Retail,16/1/2024,2:45:00,TH,Mobile,1
2612,1712,4698.54,Online,Electronics,15/1/2024,5:34:00,ID,Mobile,1
2613,1724,1503.35,POS,Electronics,5/1/2024,23:38:00,MY,Desktop,1
2614,1455,4665.59,POS,Retail,11/1/2024,1:23:00,TH,Desktop,1
2615,1580,3643.9,ATM,Travel,9/1/2024,16:13:00,ID,Mobile,1
2616,1016,3893.21,ATM,Food,29/1/2024,22:11:00,MY,Desktop,1
2617,1865,2884.12,ATM,Services,20/1/2024,23:36:00,ID,Mobile,1
2618,1426,3300.13,Online,Services,30/1/2024,12:12:00,MY,Mobile,1
2619,1196,4332.83,ATM,Services,7/1/2024,4:29:00,MY,Mobile,1
2620,1447,3270.83,POS,Electronics,18/1/2024,18:41:00,ID,Tablet,1
2621,1076,1259.03,POS,Retail,30/1/2024,12:42:00,MY,Desktop,1
2622,1961,4671.28,POS,Services,30/1/2024,8:04:00,SG,Tablet,1
2623,1216,2127.26,ATM,Travel,5/1/2024,8:15:00,SG,Tablet,0
2624,1027,3520.12,Online,Food,25/1/2024,12:46:00,ID,Tablet,1
2625,1792,2181.2,POS,Electronics,16/1/2024,12:22:00,TH,Tablet,1
2626,1079,2184.42,ATM,Travel,26/1/2024,15:54:00,TH,Desktop,1
2627,1938,737.6,POS,Travel,26/1/2024,8:23:00,TH,Tablet,1
2628,1266,1245.69,Online,Electronics,5/1/2024,10:52:00,SG,Desktop,1
2629,1746,4399.72,Online,Food,28/1/2024,11:53:00,MY,Tablet,1
2630,1177,1133.69,POS,Food,19/1/2024,3:49:00,ID,Mobile,1
2631,1043,4943.75,POS,Travel,27/1/2024,14:04:00,ID,Tablet,1
2632,1214,603.85,ATM,Food,30/1/2024,23:57:00,SG,Desktop,0
2633,1073,49.61,POS,Retail,25/1/2024,8:01:00,ID,Desktop,1
2634,1631,13.66,ATM,Electronics,17/1/2024,18:08:00,MY,Mobile,1
2635,1370,436.63,POS,Services,14/1/2024,4:22:00,TH,Mobile,1
2636,1355,4151.93,Online,Electronics,9/1/2024,6:18:00,MY,Tablet,1
2637,1153,231.53,Online,Retail,17/1/2024,19:04:00,MY,Mobile,1
2638,1806,3129.6,Online,Retail,20/1/2024,23:21:00,MY,Mobile,1
2639,1349,3865.98,POS,Services,8/1/2024,13:26:00,SG,Tablet,1
2640,1307,2310.46,POS,Electronics,18/1/2024,21:26:00,MY,Desktop,1
2641,1254,4355.83,POS,Travel,8/1/2024,2:40:00,MY,Tablet,1
2642,1080,2444.52,ATM,Food,19/1/2024,17:02:00,TH,Mobile,1
2643,1599,606.31,POS,Travel,24/1/2024,12:13:00,SG,Tablet,0
2644,1410,956.72,ATM,Services,12/1/2024,1:10:00,MY,Desktop,1
2645,1387,170.25,Online,Food,21/1/2024,2:29:00,ID,Desktop,1
2646,1438,1349.5,ATM,Retail,24/1/2024,18:38:00,ID,Desktop,1
2647,1948,861.2,Online,Electronics,21/1/2024,9:35:00,ID,Tablet,1
2648,1583,1168.05,POS,Electronics,15/1/2024,3:12:00,SG,Desktop,0
2649,1043,1516.99,ATM,Services,26/1/2024,23:35:00,SG,Mobile,0
2650,1013,2111.84,Online,Services,20/1/2024,7:10:00,ID,Mobile,1
2651,1455,2583.76,Online,Travel,2/1/2024,1:50:00,TH,Tablet,1
2652,1110,2921.02,Online,Travel,10/1/2024,5:55:00,TH,Mobile,1
2653,1656,2314.7,POS,Services,13/1/2024,2:36:00,SG,Mobile,0
2654,1903,1628,Online,Electronics,7/1/2024,16:01:00,ID,Desktop,1
2655,1421,3978.57,POS,Retail,4/1/2024,23:36:00,TH,Desktop,1
2656,1305,1899.56,ATM,Travel,30/1/2024,1:19:00,MY,Tablet,1
2657,1193,4077.83,ATM,Services,6/1/2024,22:33:00,SG,Tablet,1
2658,1614,1073.97,POS,Food,9/1/2024,19:08:00,TH,Desktop,1
2659,1843,3677.3,Online,Food,29/1/2024,10:20:00,SG,Mobile,1
2660,1644,343.78,ATM,Electronics,8/1/2024,8:23:00,MY,Mobile,1
2661,1206,3606.76,ATM,Travel,14/1/2024,0:25:00,ID,Mobile,1
2662,1581,335.32,ATM,Travel,25/1/2024,0:20:00,MY,Mobile,1
2663,1693,2099.98,Online,Food,25/1/2024,19:40:00,ID,Mobile,1
2664,1068,3428.78,ATM,Retail,28/1/2024,21:32:00,SG,Desktop,1
2665,1030,181.9,ATM,Travel,10/1/2024,6:35:00,TH,Tablet,1
2666,1663,3750.31,POS,Travel,27/1/2024,11:05:00,MY,Tablet,1
2667,1266,409.13,POS,Services,9/1/2024,8:04:00,TH,Mobile,1
2668,1648,3257.31,Online,Travel,9/1/2024,0:43:00,MY,Desktop,1
2669,1293,500.74,ATM,Services,15/1/2024,9:52:00,TH,Desktop,1
2670,1612,2445.8,ATM,Travel,10/1/2024,15:44:00,TH,Tablet,1
2671,1277,4580.19,Online,Retail,2/1/2024,7:13:00,ID,Desktop,1
2672,1924,573.48,POS,Retail,14/1/2024,22:01:00,SG,Mobile,0
2673,1831,3222.74,POS,Retail,4/1/2024,18:39:00,MY,Desktop,1
2674,1121,2443.3,Online,Food,19/1/2024,16:51:00,MY,Mobile,1
2675,1919,2787.08,POS,Food,3/1/2024,19:00:00,SG,Mobile,0
2676,1581,730.46,POS,Food,26/1/2024,15:26:00,MY,Tablet,1
2677,1720,1685.64,ATM,Electronics,1/1/2024,21:07:00,SG,Desktop,0
2678,1370,928.71,POS,Food,25/1/2024,5:25:00,MY,Desktop,1
2679,1703,500.19,ATM,Electronics,7/1/2024,5:25:00,TH,Mobile,1
2680,1899,2334.13,ATM,Services,23/1/2024,8:25:00,TH,Tablet,1
2681,1348,1130.12,ATM,Travel,22/1/2024,9:42:00,SG,Tablet,0
2682,1982,3898.3,POS,Travel,18/1/2024,8:09:00,SG,Desktop,1
2683,1753,1291.11,ATM,Retail,24/1/2024,19:07:00,SG,Desktop,0
2684,1963,4114.42,ATM,Electronics,6/1/2024,11:56:00,MY,Tablet,1
2685,1312,2369.13,ATM,Travel,3/1/2024,18:17:00,TH,Desktop,1
2686,1959,4311.27,ATM,Travel,4/1/2024,13:47:00,TH,Tablet,1
2687,1977,2156.05,Online,Travel,29/1/2024,0:06:00,MY,Mobile,1
2688,1576,3131.19,POS,Services,4/1/2024,23:29:00,ID,Mobile,1
2689,1530,1315.11,POS,Electronics,31/1/2024,14:18:00,MY,Mobile,1
2690,1032,2667.31,ATM,Retail,24/1/2024,8:15:00,TH,Desktop,1
2691,1328,412.94,Online,Retail,4/1/2024,19:15:00,ID,Tablet,1
2692,1236,4462.28,Online,Retail,4/1/2024,16:13:00,ID,Mobile,1
2693,1245,3212.13,POS,Services,29/1/2024,13:47:00,MY,Desktop,1
2694,1501,3241.24,Online,Food,17/1/2024,17:13:00,MY,Mobile,1
2695,1800,3999.92,ATM,Food,21/1/2024,20:30:00,TH,Mobile,1
2696,1099,4565.16,ATM,Retail,17/1/2024,23:47:00,ID,Desktop,1
2697,1726,943.4,Online,Travel,8/1/2024,7:58:00,SG,Mobile,1
2698,1950,4534.1,Online,Food,8/1/2024,7:20:00,SG,Mobile,1
2699,1181,3912.17,ATM,Electronics,31/1/2024,16:00:00,ID,Tablet,1
2700,1821,4649.91,ATM,Travel,10/1/2024,2:37:00,SG,Desktop,1
2701,1522,1860.99,ATM,Retail,26/1/2024,15:52:00,MY,Mobile,1
2702,1786,812.72,POS,Retail,10/1/2024,20:38:00,SG,Tablet,0
2703,1911,3923.71,POS,Electronics,10/1/2024,2:29:00,ID,Mobile,1
2704,1433,4190.04,ATM,Travel,20/1/2024,5:26:00,MY,Tablet,1
2705,1197,2706.01,Online,Electronics,15/1/2024,15:02:00,ID,Desktop,1
2706,1292,423.87,ATM,Electronics,4/1/2024,4:08:00,MY,Tablet,1
2707,1220,139.66,POS,Electronics,31/1/2024,11:25:00,SG,Mobile,0
2708,1656,3017.82,ATM,Food,29/1/2024,1:53:00,ID,Desktop,1
2709,1694,2006.95,ATM,Electronics,22/1/2024,3:25:00,TH,Desktop,1
2710,1840,68.46,ATM,Travel,24/1/2024,6:06:00,SG,Desktop,0
2711,1700,1713.96,POS,Services,16/1/2024,0:57:00,SG,Mobile,0
2712,1773,3976.97,POS,Travel,22/1/2024,3:03:00,MY,Desktop,1
2713,1088,2154.26,Online,Travel,25/1/2024,14:59:00,TH,Desktop,1
2714,1175,4525.32,ATM,Travel,3/1/2024,8:12:00,SG,Mobile,1
2715,1708,3991.19,ATM,Retail,24/1/2024,18:40:00,MY,Mobile,1
2716,1071,4047.69,ATM,Food,18/1/2024,6:49:00,SG,Mobile,1
2717,1149,1671.81,ATM,Travel,21/1/2024,7:46:00,TH,Desktop,1
2718,1830,907.94,Online,Travel,5/1/2024,12:38:00,ID,Desktop,1
2719,1585,2144.5,POS,Retail,21/1/2024,22:58:00,SG,Mobile,0
2720,1039,4624.28,POS,Services,21/1/2024,3:32:00,ID,Tablet,1
2721,1189,1844.11,POS,Electronics,5/1/2024,11:49:00,TH,Tablet,1
2722,1113,4520.08,POS,Travel,8/1/2024,15:57:00,MY,Mobile,1
2723,1126,371.45,POS,Travel,27/1/2024,1:33:00,MY,Mobile,1
2724,1979,475.1,POS,Travel,22/1/2024,2:37:00,ID,Mobile,1
2725,1915,1136.72,Online,Electronics,13/1/2024,10:17:00,MY,Tablet,1
2726,1361,4896.73,Online,Travel,21/1/2024,17:05:00,MY,Tablet,1
2727,1693,1008.18,POS,Retail,26/1/2024,16:29:00,SG,Mobile,0
2728,1317,4714.46,ATM,Food,2/1/2024,2:09:00,ID,Mobile,1
2729,1419,95.03,POS,Electronics,27/1/2024,6:00:00,SG,Desktop,0
2730,1291,367.78,POS,Retail,22/1/2024,5:13:00,SG,Tablet,0
2731,1792,186.81,Online,Travel,23/1/2024,18:40:00,SG,Mobile,1
2732,1498,1916.35,Online,Food,6/1/2024,3:40:00,ID,Tablet,1
2733,1438,3541.41,POS,Travel,2/1/2024,8:45:00,SG,Tablet,1
2734,1459,2828.86,Online,Electronics,26/1/2024,19:45:00,TH,Mobile,1
2735,1959,913.87,Online,Electronics,22/1/2024,14:01:00,SG,Tablet,1
2736,1482,840.62,POS,Electronics,9/1/2024,20:06:00,TH,Desktop,1
2737,1004,1111.94,ATM,Retail,4/1/2024,13:59:00,ID,Mobile,1
2738,1917,2519.35,ATM,Food,21/1/2024,15:07:00,ID,Tablet,1
2739,1783,1947.35,POS,Travel,14/1/2024,3:01:00,TH,Tablet,1
2740,1564,1805.85,POS,Travel,23/1/2024,19:37:00,SG,Mobile,0
2741,1497,712.42,Online,Food,11/1/2024,5:18:00,SG,Desktop,1
2742,1462,1967.58,Online,Services,3/1/2024,11:41:00,MY,Mobile,1
2743,1703,3281.37,Online,Services,1/1/2024,19:08:00,ID,Tablet,1
2744,1856,1219.46,Online,Services,27/1/2024,1:05:00,SG,Mobile,1
2745,1647,4008.76,ATM,Electronics,19/1/2024,7:44:00,ID,Tablet,1
2746,1588,4802.39,ATM,Electronics,11/1/2024,15:32:00,TH,Desktop,1
2747,1575,3057.39,ATM,Electronics,11/1/2024,7:46:00,TH,Mobile,1
2748,1615,865.36,Online,Food,24/1/2024,20:12:00,MY,Desktop,1
2749,1038,3858.73,Online,Food,13/1/2024,13:51:00,ID,Tablet,1
2750,1562,959.28,Online,Food,11/1/2024,1:46:00,TH,Tablet,1
2751,1594,1820.16,Online,Services,15/1/2024,8:41:00,MY,Mobile,1
2752,1326,3711.16,ATM,Electronics,21/1/2024,3:10:00,MY,Desktop,1
2753,1466,1001.83,POS,Electronics,9/1/2024,16:31:00,TH,Mobile,1
2754,1639,3173.75,POS,Food,21/1/2024,13:17:00,ID,Tablet,1
2755,1382,2138.1,POS,Electronics,15/1/2024,5:26:00,TH,Mobile,1
2756,1492,2568.95,ATM,Services,15/1/2024,14:40:00,MY,Mobile,1
2757,1404,4673.76,ATM,Food,23/1/2024,20:28:00,MY,Mobile,1
2758,1576,884.5,ATM,Services,16/1/2024,17:01:00,MY,Desktop,1
2759,1856,4643.87,POS,Travel,5/1/2024,11:03:00,SG,Mobile,1
2760,1468,3853.9,POS,Food,26/1/2024,9:48:00,ID,Mobile,1
2761,1265,1290.34,Online,Retail,27/1/2024,6:59:00,TH,Desktop,1
2762,1843,1935.39,ATM,Retail,6/1/2024,23:17:00,MY,Desktop,1
2763,1189,765.38,ATM,Services,21/1/2024,11:27:00,ID,Tablet,1
2764,1077,4883.7,POS,Retail,17/1/2024,19:32:00,SG,Desktop,1
2765,1969,2291.61,POS,Electronics,25/1/2024,15:45:00,TH,Desktop,1
2766,1978,1111.97,ATM,Retail,21/1/2024,2:08:00,MY,Mobile,1
2767,1835,3439.84,POS,Retail,8/1/2024,8:54:00,SG,Desktop,1
2768,1079,1186.73,Online,Food,6/1/2024,13:09:00,MY,Desktop,1
2769,1970,4827.97,Online,Services,2/1/2024,22:38:00,MY,Desktop,1
2770,1090,111.89,ATM,Retail,15/1/2024,5:25:00,SG,Desktop,0
2771,1149,3585.98,ATM,Travel,27/1/2024,17:07:00,ID,Tablet,1
2772,1474,4715.09,ATM,Services,7/1/2024,0:41:00,MY,Mobile,1
2773,1388,3867.12,POS,Services,19/1/2024,0:51:00,SG,Tablet,1
2774,1781,1986.67,POS,Food,16/1/2024,6:59:00,ID,Mobile,1
2775,1286,1651.79,ATM,Travel,22/1/2024,16:27:00,MY,Tablet,1
2776,1682,4162.52,Online,Retail,22/1/2024,4:48:00,TH,Mobile,1
2777,1383,3592.26,ATM,Retail,6/1/2024,23:35:00,SG,Mobile,1
2778,1527,3776.79,ATM,Electronics,10/1/2024,1:19:00,TH,Desktop,1
2779,1449,3470.76,POS,Travel,27/1/2024,15:02:00,ID,Desktop,1
2780,1409,2763.9,ATM,Food,21/1/2024,13:58:00,SG,Desktop,0
2781,1321,1721.62,POS,Food,12/1/2024,16:02:00,ID,Mobile,1
2782,1170,19.17,Online,Travel,24/1/2024,23:55:00,MY,Mobile,1
2783,1023,1162.51,Online,Electronics,12/1/2024,23:37:00,MY,Mobile,1
2784,1457,1942.34,POS,Electronics,10/1/2024,1:00:00,MY,Tablet,1
2785,1354,4592.81,POS,Food,4/1/2024,17:53:00,ID,Tablet,1
2786,1897,4610.08,ATM,Electronics,13/1/2024,22:26:00,SG,Desktop,1
2787,1281,4741.27,Online,Electronics,5/1/2024,1:26:00,ID,Mobile,1
2788,1000,811.53,Online,Services,24/1/2024,9:28:00,SG,Mobile,1
2789,1597,4685.12,POS,Electronics,3/1/2024,20:30:00,TH,Tablet,1
2790,1684,3922.47,POS,Services,7/1/2024,12:01:00,SG,Mobile,1
2791,1452,3228.4,POS,Electronics,25/1/2024,21:42:00,MY,Tablet,1
2792,1879,4724.43,POS,Travel,13/1/2024,12:15:00,TH,Desktop,1
2793,1037,4884.05,Online,Services,3/1/2024,21:43:00,SG,Desktop,1
2794,1585,4698.12,ATM,Travel,13/1/2024,7:50:00,TH,Desktop,1
2795,1082,2609.37,ATM,Retail,18/1/2024,4:34:00,ID,Desktop,1
2796,1394,3195.56,POS,Retail,24/1/2024,8:28:00,TH,Desktop,1
2797,1926,3447.49,Online,Electronics,7/1/2024,8:00:00,SG,Tablet,1
2798,1405,4359.16,ATM,Travel,2/1/2024,19:12:00,TH,Tablet,1
2799,1049,3697.88,POS,Retail,10/1/2024,0:10:00,MY,Tablet,1
2800,1845,146.47,Online,Electronics,15/1/2024,6:39:00,MY,Mobile,1
2801,1378,1229.03,Online,Retail,5/1/2024,8:35:00,ID,Mobile,1
2802,1853,333.82,Online,Services,30/1/2024,15:05:00,SG,Tablet,1
2803,1019,4304.45,ATM,Retail,7/1/2024,21:59:00,MY,Tablet,1
2804,1504,1600.05,POS,Retail,7/1/2024,0:56:00,TH,Mobile,1
2805,1432,3296.52,POS,Services,26/1/2024,18:11:00,SG,Tablet,1
2806,1665,321.23,Online,Food,11/1/2024,15:46:00,MY,Mobile,1
2807,1982,4100.7,Online,Services,13/1/2024,3:49:00,TH,Tablet,1
2808,1618,1473.86,POS,Electronics,1/1/2024,23:29:00,MY,Tablet,1
2809,1016,4242.95,POS,Retail,30/1/2024,18:59:00,TH,Desktop,1
2810,1591,3290.12,ATM,Electronics,27/1/2024,22:16:00,SG,Tablet,1
2811,1461,4631.47,ATM,Retail,28/1/2024,17:27:00,ID,Desktop,1
2812,1562,3669,POS,Travel,1/1/2024,1:00:00,SG,Tablet,1
2813,1877,2020.29,Online,Travel,22/1/2024,14:32:00,ID,Desktop,1
2814,1172,2780.85,Online,Electronics,2/1/2024,13:15:00,ID,Tablet,1
2815,1158,3359.58,POS,Travel,4/1/2024,0:03:00,MY,Mobile,1
2816,1141,748.06,Online,Food,26/1/2024,12:20:00,TH,Mobile,1
2817,1813,3589.29,ATM,Electronics,6/1/2024,11:08:00,SG,Tablet,1
2818,1791,2333.8,POS,Food,25/1/2024,15:02:00,ID,Mobile,1
2819,1558,4503.54,POS,Services,17/1/2024,19:15:00,SG,Tablet,1
2820,1558,262.25,POS,Travel,18/1/2024,9:16:00,ID,Tablet,1
2821,1131,1959.74,ATM,Electronics,2/1/2024,15:38:00,SG,Desktop,0
2822,1851,1921.35,Online,Retail,5/1/2024,13:31:00,SG,Desktop,1
2823,1035,3157.94,POS,Travel,28/1/2024,2:18:00,SG,Desktop,1
2824,1918,4114.05,ATM,Food,19/1/2024,11:30:00,ID,Tablet,1
2825,1282,1028.9,POS,Electronics,10/1/2024,18:02:00,SG,Mobile,0
2826,1996,3951.56,ATM,Travel,24/1/2024,14:04:00,ID,Desktop,1
2827,1311,1471.85,ATM,Food,4/1/2024,19:39:00,ID,Mobile,1
2828,1069,1667.56,Online,Travel,12/1/2024,3:32:00,SG,Tablet,1
2829,1601,2218.97,Online,Food,8/1/2024,11:22:00,MY,Mobile,1
2830,1564,4196.71,ATM,Retail,20/1/2024,20:16:00,TH,Desktop,1
2831,1653,3711.18,ATM,Travel,3/1/2024,1:41:00,SG,Mobile,1
2832,1608,4355.96,POS,Retail,25/1/2024,7:39:00,TH,Tablet,1
2833,1282,3210.63,Online,Retail,28/1/2024,20:16:00,ID,Tablet,1
2834,1335,313.65,POS,Electronics,6/1/2024,4:29:00,TH,Desktop,1
2835,1708,2354.27,POS,Travel,30/1/2024,1:35:00,MY,Tablet,1
2836,1794,544.52,POS,Food,15/1/2024,9:05:00,SG,Desktop,0
2837,1599,4342.87,POS,Food,16/1/2024,11:54:00,SG,Tablet,1
2838,1827,4813.88,ATM,Retail,21/1/2024,12:39:00,TH,Mobile,1
2839,1441,4817.74,POS,Retail,26/1/2024,18:25:00,TH,Mobile,1
2840,1131,526.57,Online,Services,17/1/2024,10:28:00,TH,Desktop,1
2841,1905,2289.34,ATM,Food,23/1/2024,16:19:00,ID,Desktop,1
2842,1624,562.66,Online,Services,6/1/2024,5:22:00,MY,Tablet,1
2843,1042,4626.17,ATM,Food,21/1/2024,7:47:00,MY,Desktop,1
2844,1040,810.56,POS,Retail,3/1/2024,11:53:00,ID,Mobile,1
2845,1910,1305.86,POS,Travel,3/1/2024,21:22:00,ID,Desktop,1
2846,1197,600.6,ATM,Food,25/1/2024,10:16:00,MY,Desktop,1
2847,1495,544.01,POS,Food,1/1/2024,6:19:00,ID,Mobile,1
2848,1294,2726.09,Online,Food,15/1/2024,2:12:00,TH,Mobile,1
2849,1846,2866.07,POS,Services,14/1/2024,5:52:00,ID,Mobile,1
2850,1842,474.34,Online,Electronics,11/1/2024,7:06:00,TH,Tablet,1
2851,1130,4983.46,ATM,Food,23/1/2024,0:25:00,ID,Mobile,1
2852,1128,3614.7,POS,Retail,11/1/2024,14:36:00,MY,Mobile,1
2853,1698,3310.78,POS,Food,14/1/2024,13:08:00,TH,Desktop,1
2854,1040,4930.67,POS,Electronics,1/1/2024,5:37:00,ID,Tablet,1
2855,1521,3627.41,POS,Electronics,7/1/2024,23:35:00,ID,Tablet,1
2856,1783,3849.68,POS,Travel,18/1/2024,3:20:00,MY,Tablet,1
2857,1928,3746.12,ATM,Electronics,12/1/2024,9:50:00,TH,Tablet,1
2858,1282,2936.03,Online,Travel,26/1/2024,3:02:00,TH,Mobile,1
2859,1211,3939.5,POS,Food,24/1/2024,17:52:00,TH,Tablet,1
2860,1829,1606.43,ATM,Electronics,31/1/2024,4:25:00,ID,Tablet,1
2861,1344,1222.36,POS,Travel,29/1/2024,20:40:00,ID,Tablet,1
2862,1473,3352.53,POS,Travel,29/1/2024,18:13:00,TH,Desktop,1
2863,1787,1937.82,ATM,Retail,24/1/2024,2:17:00,TH,Tablet,1
2864,1248,1266.35,ATM,Travel,4/1/2024,5:20:00,MY,Tablet,1
2865,1367,2839.56,Online,Electronics,21/1/2024,0:26:00,TH,Tablet,1
2866,1147,3881.41,Online,Food,27/1/2024,21:54:00,SG,Desktop,1
2867,1665,179.29,Online,Electronics,30/1/2024,6:47:00,TH,Tablet,1
2868,1932,3795.67,Online,Travel,11/1/2024,23:09:00,TH,Mobile,1
2869,1218,2096.33,POS,Food,30/1/2024,9:17:00,ID,Tablet,1
2870,1640,3885.9,Online,Travel,6/1/2024,6:32:00,ID,Tablet,1
2871,1632,406.38,Online,Food,14/1/2024,11:50:00,TH,Desktop,1
2872,1668,1060,Online,Travel,7/1/2024,5:14:00,TH,Tablet,1
2873,1701,2388.72,ATM,Food,28/1/2024,11:57:00,ID,Desktop,1
2874,1468,2482,ATM,Retail,30/1/2024,3:42:00,TH,Tablet,1
2875,1145,779.78,ATM,Services,2/1/2024,2:44:00,SG,Mobile,0
2876,1068,3423.18,Online,Services,23/1/2024,13:01:00,SG,Mobile,1
2877,1892,3959.47,Online,Services,16/1/2024,2:39:00,TH,Desktop,1
2878,1334,1725.81,POS,Food,22/1/2024,22:44:00,ID,Tablet,1
2879,1292,4820.67,ATM,Travel,5/1/2024,8:56:00,TH,Tablet,1
2880,1951,2230.46,Online,Retail,19/1/2024,20:07:00,MY,Mobile,1
2881,1410,1477.26,POS,Retail,27/1/2024,13:01:00,ID,Tablet,1
2882,1939,3951.37,Online,Electronics,13/1/2024,1:52:00,MY,Desktop,1
2883,1368,1739.89,Online,Food,31/1/2024,7:31:00,TH,Mobile,1
2884,1112,3961.66,Online,Food,15/1/2024,22:58:00,MY,Desktop,1
2885,1779,719.85,Online,Electronics,25/1/2024,23:00:00,TH,Mobile,1
2886,1146,2766.79,ATM,Services,13/1/2024,21:09:00,ID,Tablet,1
2887,1812,2067.58,ATM,Travel,12/1/2024,9:48:00,SG,Tablet,0
2888,1487,4014.64,ATM,Electronics,16/1/2024,16:10:00,SG,Desktop,1
2889,1550,3678.55,Online,Food,10/1/2024,18:25:00,ID,Tablet,1
2890,1536,4757.35,Online,Retail,31/1/2024,14:10:00,MY,Desktop,1
2891,1860,4577.02,ATM,Electronics,29/1/2024,21:13:00,ID,Desktop,1
2892,1355,3759.1,ATM,Food,16/1/2024,17:10:00,ID,Desktop,1
2893,1585,934.44,POS,Electronics,19/1/2024,6:11:00,SG,Tablet,0
2894,1453,1981.36,ATM,Retail,2/1/2024,9:30:00,MY,Desktop,1
2895,1686,2024.39,POS,Retail,13/1/2024,19:59:00,TH,Desktop,1
2896,1763,2046.62,POS,Electronics,6/1/2024,8:37:00,MY,Desktop,1
2897,1121,2834.72,ATM,Services,23/1/2024,4:03:00,MY,Mobile,1
2898,1226,1408.21,ATM,Services,19/1/2024,15:20:00,ID,Mobile,1
2899,1972,932.3,Online,Electronics,7/1/2024,7:41:00,MY,Tablet,1
2900,1544,632.9,ATM,Retail,4/1/2024,14:54:00,TH,Mobile,1
2901,1174,4464.48,ATM,Food,13/1/2024,0:31:00,MY,Desktop,1
